OrderID,OrderDate,CustomerID,CustomerName,Region,Country,ProductID,ProductName,Category,Quantity,UnitPrice,TotalPrice,Discount,Profit
ORD1986,2022-04-29 00:00:00,CUST698,Louis Russell,Europe,Brazil,RUG648,Rug,Home Decor,1,239.25,172.26,0.28,22.46
ORD1068,2022-10-14 00:00:00,CUST655,Gregory Whitaker,South America,India,COMIC737,Comics,Books,11,938.27,7740.73,0.25,1703.14
ORD1248,2023-04-22 00:00:00,CUST571,Catherine Hendricks,Australia,India,LAPTO958,Laptop,Electronics,20,349.48,6849.81,0.02,932.72
ORD1883,2022-03-09 00:00:00,CUST519,Diana Ali,Asia,Canada,BIOGR329,Biography,Books,8,928.57,7131.42,0.04,1294.88
ORD1914,2022-10-04 00:00:00,CUST555,Brandon Stafford,Asia,UK,MIRRO721,Mirror,Home Decor,11,118.95,1072.93,0.18,275.39
ORD1509,2023-01-30 00:00:00,CUST569,Eric Thompson Jr.,North America,UK,COMIC379,Comics,Books,15,87.11,1032.25,0.21,142.48
ORD1982,2023-05-10 00:00:00,CUST543,Samuel Carrillo,Australia,Canada,MIRRO171,Mirror,Home Decor,20,638.87,9455.28,0.26,1245.04
ORD1069,2023-08-02 00:00:00,CUST653,Joseph Thompson,South America,China,T-SHI533,T-Shirt,Clothing,9,112.1,978.63,0.03,261.14
ORD1536,2022-10-25 00:00:00,CUST693,Meghan Bryan,Europe,USA,COMIC108,Comics,Books,11,575.51,4937.88,0.22,1309.26
ORD1058,2023-03-20 00:00:00,CUST545,Elizabeth Stewart,Europe,Australia,NON-F177,Non-Fiction,Books,20,884.42,12912.53,0.27,2775.98
ORD1591,2022-07-20 00:00:00,CUST541,Michael Sanders,Australia,Australia,FICTI382,Fiction,Books,2,183.01,278.18,0.24,54.68
ORD1373,2022-02-06 00:00:00,CUST600,Brandon Bishop,South America,UK,MIRRO549,Mirror,Home Decor,2,525.63,904.08,0.14,110.99
ORD1504,2023-07-22 00:00:00,CUST594,Howard Joseph,Asia,Germany,RUG905,Rug,Home Decor,7,842.54,4659.25,0.21,573.82
ORD1525,2022-03-30 00:00:00,CUST535,Alan Morris,Asia,India,CURTA221,Curtain,Home Decor,13,672.84,6122.84,0.3,1049.24
ORD1616,2023-01-27 00:00:00,CUST657,Dawn Warren,North America,China,COMIC648,Comics,Books,20,319.06,6125.95,0.04,1447.38
ORD1640,2023-01-30 00:00:00,CUST590,Jesse Reed,Australia,Brazil,MIRRO994,Mirror,Home Decor,20,950.69,18823.66,0.01,5326.33
ORD1915,2022-07-30 00:00:00,CUST653,Stephanie Brown,Europe,Australia,JACKE467,Jacket,Clothing,13,292.11,2772.12,0.27,733.24
ORD1655,2022-05-02 00:00:00,CUST615,James Bennett,Europe,Canada,CURTA579,Curtain,Home Decor,11,738.18,7876.38,0.03,1457.08
ORD1953,2022-10-12 00:00:00,CUST548,Samantha Chapman,Australia,Brazil,RUG834,Rug,Home Decor,14,28.65,332.91,0.17,97.92
ORD1521,2022-07-05 00:00:00,CUST602,Christine Parker,Australia,Brazil,LAMP247,Lamp,Home Decor,15,395.6,4984.56,0.16,655.54
ORD1611,2022-05-26 00:00:00,CUST550,Gabriel Nichols,South America,Australia,HEADP520,Headphones,Electronics,5,433.82,2082.34,0.04,333.68
ORD1425,2023-01-30 00:00:00,CUST637,Andrew Graves,North America,Australia,BIOGR124,Biography,Books,5,671.09,3120.57,0.07,439.51
ORD1470,2022-10-31 00:00:00,CUST622,Robert Wheeler,Asia,India,TABLE880,Tablet,Electronics,8,610.27,4393.94,0.1,499.56
ORD1638,2023-03-22 00:00:00,CUST514,Taylor Bates,Asia,Brazil,PHONE444,Phone,Electronics,19,439.75,6684.2,0.2,1917.66
ORD1970,2023-08-29 00:00:00,CUST510,William Peters,North America,UK,LAMP296,Lamp,Home Decor,9,772.31,5213.09,0.25,896.87
ORD1980,2023-03-22 00:00:00,CUST634,Todd Edwards,South America,Canada,CURTA330,Curtain,Home Decor,6,440.77,2538.84,0.04,646.05
ORD1808,2022-11-17 00:00:00,CUST690,Grace Molina,Europe,Brazil,TABLE611,Tablet,Electronics,18,512.98,7756.26,0.16,1524.9
ORD1362,2023-04-26 00:00:00,CUST544,Oscar Stevenson,Europe,China,HEADP464,Headphones,Electronics,15,652.49,7732.01,0.21,1564.97
ORD1785,2023-01-20 00:00:00,CUST679,Mrs. Kathleen Pham,Asia,India,JACKE331,Jacket,Clothing,1,493.95,390.22,0.21,67.6
ORD1608,2023-06-30 00:00:00,CUST644,Amber Green,Europe,Canada,BIOGR333,Biography,Books,18,811.08,14161.46,0.03,2230.9
ORD1744,2023-01-24 00:00:00,CUST575,Christina Cherry,Australia,Canada,SWEAT967,Sweater,Clothing,12,802.37,7606.47,0.21,1523.72
ORD1208,2022-08-28 00:00:00,CUST605,Ryan Glover,North America,Brazil,T-SHI107,T-Shirt,Clothing,9,261.02,2302.2,0.02,582.7
ORD1753,2023-12-28 00:00:00,CUST612,Christopher Lamb,Australia,India,LAMP598,Lamp,Home Decor,13,945.46,10201.51,0.17,1753.43
ORD1396,2022-10-11 00:00:00,CUST531,Becky Mendez,Asia,Australia,PHONE565,Phone,Electronics,1,954.56,820.92,0.14,174.91
ORD1016,2023-09-13 00:00:00,CUST673,Teresa Robbins,South America,India,COMIC465,Comics,Books,7,147.5,877.62,0.15,224.03
ORD1458,2023-01-31 00:00:00,CUST641,Jessica Yates,North America,China,MIRRO356,Mirror,Home Decor,6,313.75,1863.67,0.01,440.44
ORD1332,2022-09-26 00:00:00,CUST519,Tracy Gonzales,Asia,UK,LAMP903,Lamp,Home Decor,7,293.53,1808.14,0.12,353.51
ORD1963,2023-08-27 00:00:00,CUST545,Troy Snyder,Europe,Australia,RUG667,Rug,Home Decor,16,901.86,12409.59,0.14,2283.11
ORD1695,2022-04-07 00:00:00,CUST517,Michelle Beck,Australia,Australia,PHONE292,Phone,Electronics,11,764.24,6473.11,0.23,1412.48
ORD1487,2022-09-21 00:00:00,CUST509,Yolanda Bell,Europe,China,RUG525,Rug,Home Decor,2,899.3,1726.66,0.04,198.97
ORD1999,2022-03-25 00:00:00,CUST686,Carrie Holland,Asia,India,SWEAT844,Sweater,Clothing,10,827.1,7857.45,0.05,1821.25
ORD1455,2023-05-04 00:00:00,CUST666,Andrea Rogers,Europe,USA,TABLE549,Tablet,Electronics,2,933.52,1549.64,0.17,427.8
ORD1531,2022-09-05 00:00:00,CUST554,Jordan Hayes,Australia,Australia,CURTA304,Curtain,Home Decor,4,214.73,747.26,0.13,114.62
ORD1911,2023-01-12 00:00:00,CUST602,Victoria Osborne,Asia,India,CURTA512,Curtain,Home Decor,1,30.24,22.68,0.25,5.4
ORD1813,2023-09-21 00:00:00,CUST694,Dustin Russell,Europe,India,FICTI451,Fiction,Books,11,976.14,7516.28,0.3,868.14
ORD1058,2023-10-07 00:00:00,CUST602,Peggy Chen,South America,UK,JACKE542,Jacket,Clothing,14,753.02,7485.02,0.29,1537.81
ORD1797,2022-05-03 00:00:00,CUST668,Andrew Rocha,Asia,USA,LAMP752,Lamp,Home Decor,16,323.41,4967.58,0.04,653.3
ORD1531,2022-12-22 00:00:00,CUST576,Alexandra Collins,Australia,Canada,LAPTO920,Laptop,Electronics,7,845.28,4496.89,0.24,749.23
ORD1131,2023-08-31 00:00:00,CUST698,Jason Cooper,Asia,Australia,FICTI251,Fiction,Books,10,941.7,8004.45,0.15,1341.18
ORD1068,2022-08-20 00:00:00,CUST668,Kathleen Briggs,Europe,Canada,MIRRO668,Mirror,Home Decor,8,942.89,7241.4,0.04,888.01
ORD1399,2023-06-11 00:00:00,CUST580,Corey Jones,Asia,Australia,JACKE898,Jacket,Clothing,3,578.09,1734.27,0,307.11
ORD1936,2023-02-11 00:00:00,CUST631,Alexa Spencer,South America,Germany,RUG436,Rug,Home Decor,7,140.78,926.33,0.06,177.26
ORD1240,2023-05-21 00:00:00,CUST678,Julie Rogers,South America,China,JACKE163,Jacket,Clothing,18,863.13,13982.71,0.1,3439.42
ORD1104,2022-03-27 00:00:00,CUST624,Erin Kelly,South America,China,PHONE912,Phone,Electronics,6,745.89,3983.05,0.11,458.87
ORD1838,2023-11-29 00:00:00,CUST646,Michelle Bass,North America,Canada,JEANS825,Jeans,Clothing,8,395.51,3037.52,0.04,671.92
ORD1765,2023-12-18 00:00:00,CUST540,Stephanie Vasquez,Europe,USA,SWEAT507,Sweater,Clothing,3,392.38,871.08,0.26,89.07
ORD1237,2022-04-19 00:00:00,CUST546,Christopher Holt,Asia,Germany,PHONE652,Phone,Electronics,4,382.64,1117.31,0.27,304.54
ORD1042,2023-08-06 00:00:00,CUST503,Matthew Woods,Europe,China,TABLE211,Tablet,Electronics,14,768.14,10646.42,0.01,2925.56
ORD1453,2023-08-22 00:00:00,CUST618,Chelsea Rodriguez,North America,China,TABLE536,Tablet,Electronics,2,289.55,416.95,0.28,120.48
ORD1036,2022-06-14 00:00:00,CUST594,Brian Watson,Europe,India,FICTI917,Fiction,Books,7,34.53,181.28,0.25,23.57
ORD1203,2022-03-18 00:00:00,CUST610,Mary Hicks,South America,USA,JEANS619,Jeans,Clothing,12,39.37,373.23,0.21,49.12
ORD1039,2023-12-29 00:00:00,CUST567,Aaron Powers,North America,USA,CURTA556,Curtain,Home Decor,4,351.34,1166.45,0.17,317.32
ORD1816,2023-01-21 00:00:00,CUST654,James Brown,North America,Australia,LAMP504,Lamp,Home Decor,13,973.05,9360.74,0.26,1669.41
ORD1423,2022-04-26 00:00:00,CUST657,Patricia House,North America,Brazil,COMIC794,Comics,Books,8,867.97,5485.57,0.21,1461.18
ORD1245,2023-02-25 00:00:00,CUST616,Andrew Austin MD,Europe,Germany,SWEAT917,Sweater,Clothing,2,662.85,1100.33,0.17,244.66
ORD1329,2022-10-03 00:00:00,CUST519,Jessica Brown,North America,UK,LAMP586,Lamp,Home Decor,5,147.5,730.12,0.01,147.89
ORD1412,2022-02-21 00:00:00,CUST590,Brian Nguyen,South America,Germany,HEADP522,Headphones,Electronics,4,57.45,172.35,0.25,43.54
ORD1044,2022-10-21 00:00:00,CUST608,Benjamin Mcmahon,Australia,Germany,CURTA452,Curtain,Home Decor,16,207.53,2623.18,0.21,384.4
ORD1579,2022-06-03 00:00:00,CUST682,Donna Baker,North America,Australia,NON-F984,Non-Fiction,Books,16,24.31,303.39,0.22,73.62
ORD1487,2023-05-10 00:00:00,CUST640,Mary Lee,North America,Canada,JACKE622,Jacket,Clothing,19,989.67,13350.65,0.29,2313.79
ORD1416,2022-06-06 00:00:00,CUST675,Dr. Daniel Schaefer,Australia,China,MIRRO895,Mirror,Home Decor,12,747.26,6815.01,0.24,1323.44
ORD1463,2022-07-08 00:00:00,CUST570,Brandi Norris,Asia,Canada,NON-F241,Non-Fiction,Books,5,40.87,177.78,0.13,20.1
ORD1189,2023-10-30 00:00:00,CUST520,April Anthony,North America,Canada,CURTA668,Curtain,Home Decor,20,761.12,10807.9,0.29,3187.46
ORD1720,2022-12-15 00:00:00,CUST692,Douglas Nunez,Europe,Canada,CURTA699,Curtain,Home Decor,15,993.97,13418.6,0.1,3777.67
ORD1532,2022-11-08 00:00:00,CUST644,Cameron Terry,Europe,Canada,NON-F809,Non-Fiction,Books,12,118.11,1204.72,0.15,238.77
ORD1439,2022-10-26 00:00:00,CUST680,Nicole Mejia,Australia,UK,FICTI514,Fiction,Books,5,219.81,1044.1,0.05,233.76
ORD1597,2022-02-27 00:00:00,CUST695,Roger Salazar,Europe,Australia,MIRRO409,Mirror,Home Decor,8,249.21,1475.32,0.26,306.36
ORD1450,2023-10-26 00:00:00,CUST504,Timothy Davis,Europe,UK,FICTI603,Fiction,Books,3,554.65,1447.64,0.13,352.28
ORD1527,2023-10-26 00:00:00,CUST567,Alexandra Johnson,Australia,Canada,HEADP102,Headphones,Electronics,1,511.21,424.3,0.17,104.02
ORD1565,2022-08-28 00:00:00,CUST508,Donald Parker,Australia,India,JACKE397,Jacket,Clothing,1,750.54,630.45,0.16,141.72
ORD1263,2023-03-15 00:00:00,CUST559,James Stanton,Europe,China,COMIC791,Comics,Books,19,799.02,12752.36,0.16,2791.57
ORD1864,2022-10-12 00:00:00,CUST651,Rodney Williams,Asia,China,TABLE209,Tablet,Electronics,12,195.31,2226.53,0.05,343.51
ORD1559,2022-09-10 00:00:00,CUST604,Christian Morales,North America,Brazil,BIOGR743,Biography,Books,16,637.81,8776.27,0.14,2533.44
ORD1582,2022-06-30 00:00:00,CUST560,Alexander Williams,Australia,Canada,PHONE423,Phone,Electronics,16,428.2,5617.98,0.18,789.8
ORD1620,2023-01-09 00:00:00,CUST696,Renee Hays,Australia,USA,TABLE989,Tablet,Electronics,18,525.54,9365.12,0.01,2361.03
ORD1914,2022-08-29 00:00:00,CUST651,Allison Frey,Australia,USA,LAPTO202,Laptop,Electronics,19,638.88,9710.98,0.2,1098.39
ORD1530,2023-11-17 00:00:00,CUST642,Alexander Davis,Australia,Germany,T-SHI206,T-Shirt,Clothing,5,98.13,407.24,0.17,96.96
ORD1213,2023-10-18 00:00:00,CUST606,Arthur Dalton,Asia,Australia,BIOGR996,Biography,Books,7,772.81,4814.61,0.11,1027.42
ORD1510,2022-03-10 00:00:00,CUST627,Jonathan Perkins,Europe,China,SWEAT568,Sweater,Clothing,16,525.09,6217.07,0.26,841.94
ORD1235,2023-02-01 00:00:00,CUST656,Julie Love,North America,China,JACKE593,Jacket,Clothing,4,233.57,812.82,0.13,242.13
ORD1845,2023-05-28 00:00:00,CUST652,Travis Ochoa,Asia,Canada,JACKE587,Jacket,Clothing,5,758.26,3525.91,0.07,649.07
ORD1994,2022-07-05 00:00:00,CUST667,Jose Sanchez,Asia,China,BIOGR253,Biography,Books,9,402.39,3549.08,0.02,1054.82
ORD1856,2022-12-19 00:00:00,CUST656,Sandra Hawkins,South America,China,RUG672,Rug,Home Decor,6,484.95,2589.63,0.11,303.82
ORD1129,2023-09-04 00:00:00,CUST560,Loretta Carlson,Asia,Australia,RUG652,Rug,Home Decor,15,784.46,10825.55,0.08,1142.74
ORD1531,2022-09-21 00:00:00,CUST658,Sarah Hood,Australia,Brazil,HEADP166,Headphones,Electronics,2,838.39,1542.64,0.08,232.06
ORD1577,2023-10-19 00:00:00,CUST573,Amanda Haas,Europe,Canada,LAPTO753,Laptop,Electronics,10,549.56,4176.66,0.24,427.01
ORD1499,2023-03-11 00:00:00,CUST505,Robert Gutierrez,Europe,Brazil,BIOGR167,Biography,Books,17,697.43,11144.93,0.06,2434.84
ORD1074,2023-03-15 00:00:00,CUST540,Dawn Bell,North America,UK,MIRRO874,Mirror,Home Decor,3,415.43,1071.81,0.14,224.37
ORD1911,2022-07-12 00:00:00,CUST607,Aaron Gomez,Asia,China,MIRRO492,Mirror,Home Decor,20,435.77,8192.48,0.06,925.49
ORD1811,2023-08-29 00:00:00,CUST607,Melissa Roy,Europe,Brazil,LAMP873,Lamp,Home Decor,8,278.44,1603.81,0.28,434.95
ORD1000,2022-06-03 00:00:00,CUST626,Robert Henderson,Europe,China,COMIC690,Comics,Books,19,989.19,16539.26,0.12,4090.93
ORD1538,2022-12-10 00:00:00,CUST614,Michael Davis,Asia,India,NON-F662,Non-Fiction,Books,12,280.42,2725.68,0.19,398.8
ORD1834,2022-02-22 00:00:00,CUST620,Caleb Hickman Jr.,Europe,Australia,COMIC418,Comics,Books,4,427.84,1420.43,0.17,381.82
ORD1577,2022-12-26 00:00:00,CUST589,Cheryl Weiss,Australia,Germany,LAMP516,Lamp,Home Decor,5,112.88,524.89,0.07,141.93
ORD1613,2022-04-02 00:00:00,CUST616,Brandy Montgomery,South America,China,LAPTO708,Laptop,Electronics,3,784.21,2140.89,0.09,477.53
ORD1386,2023-07-14 00:00:00,CUST624,Terri Reed,North America,India,CURTA567,Curtain,Home Decor,11,20.1,179.09,0.19,53.16
ORD1309,2023-02-12 00:00:00,CUST549,Shawn Anderson,Asia,Brazil,PHONE336,Phone,Electronics,5,403.78,1413.23,0.3,262.71
ORD1736,2022-08-02 00:00:00,CUST657,Corey Becker,Australia,Australia,JACKE719,Jacket,Clothing,9,846.91,7164.86,0.06,1318.33
ORD1207,2023-02-23 00:00:00,CUST517,Oscar Smith,North America,Germany,T-SHI713,T-Shirt,Clothing,1,789.34,694.62,0.12,191.37
ORD1675,2023-04-12 00:00:00,CUST605,Carolyn Waller,Asia,Germany,JACKE851,Jacket,Clothing,16,705.14,9589.9,0.15,2699.03
ORD1760,2022-08-14 00:00:00,CUST601,Kenneth Anderson,Asia,Germany,T-SHI686,T-Shirt,Clothing,15,200.66,2739.01,0.09,821.48
ORD1250,2023-01-06 00:00:00,CUST634,Pamela Rivera,North America,USA,MIRRO694,Mirror,Home Decor,6,221.91,1051.85,0.21,206.38
ORD1401,2022-05-08 00:00:00,CUST556,Megan Roberts,South America,Brazil,LAPTO336,Laptop,Electronics,1,902.52,884.47,0.02,208.59
ORD1956,2023-05-13 00:00:00,CUST594,James Barnett,Europe,China,LAMP836,Lamp,Home Decor,19,668.55,9018.74,0.29,2496.77
ORD1687,2023-12-16 00:00:00,CUST565,Eric Arnold,Asia,Germany,RUG256,Rug,Home Decor,12,479.25,5463.45,0.05,1451.35
ORD1005,2022-01-17 00:00:00,CUST573,Ann Rodriguez,Australia,China,LAMP590,Lamp,Home Decor,4,255.84,961.96,0.06,183.82
ORD1466,2023-06-04 00:00:00,CUST673,Abigail Rivas,South America,USA,COMIC761,Comics,Books,18,847.88,13430.42,0.12,1633.01
ORD1672,2022-01-23 00:00:00,CUST645,Michael Romero,South America,Australia,CURTA506,Curtain,Home Decor,8,203.53,1367.72,0.16,191.14
ORD1351,2023-08-27 00:00:00,CUST623,Joel King,Asia,Canada,NON-F752,Non-Fiction,Books,9,737.87,6175.97,0.07,1006.66
ORD1584,2022-05-21 00:00:00,CUST509,Mallory Morrison,Australia,Germany,BIOGR835,Biography,Books,9,335.55,2144.16,0.29,293.64
ORD1302,2022-12-19 00:00:00,CUST537,Derrick Walker,Asia,UK,PHONE943,Phone,Electronics,19,548.78,9801.21,0.06,1650.3
ORD1838,2023-04-15 00:00:00,CUST687,Willie Hernandez,Europe,Australia,COMIC862,Comics,Books,14,463.37,5514.1,0.15,1179.39
ORD1402,2023-08-23 00:00:00,CUST616,Charles Ho,Australia,Germany,T-SHI576,T-Shirt,Clothing,10,212.2,1952.24,0.08,264.36
ORD1663,2023-12-05 00:00:00,CUST571,Ricky Ramos,Australia,Brazil,T-SHI804,T-Shirt,Clothing,12,874.17,9126.33,0.13,2611.89
ORD1475,2023-04-19 00:00:00,CUST518,Catherine Hansen,Australia,USA,HEADP252,Headphones,Electronics,11,552.56,4558.62,0.25,1108.03
ORD1167,2023-04-02 00:00:00,CUST631,Richard Johnson,South America,India,JACKE425,Jacket,Clothing,4,812.75,2990.92,0.08,526.25
ORD1938,2022-05-02 00:00:00,CUST665,Kimberly Cruz,Asia,Canada,COMIC128,Comics,Books,12,105.53,899.12,0.29,105.42
ORD1688,2022-07-19 00:00:00,CUST514,Kathryn Nash DDS,Europe,USA,MIRRO959,Mirror,Home Decor,9,345.57,3110.13,0,828.5
ORD1274,2023-11-19 00:00:00,CUST564,Travis Lindsey,Europe,USA,BIOGR423,Biography,Books,18,132.06,2020.52,0.15,462.31
ORD1383,2022-01-30 00:00:00,CUST565,Daniel Moore,Asia,Brazil,CURTA505,Curtain,Home Decor,11,216.75,1692.82,0.29,210.29
ORD1146,2023-05-08 00:00:00,CUST633,Scott Mclaughlin,Europe,UK,CURTA455,Curtain,Home Decor,6,629.27,3322.55,0.12,674.77
ORD1608,2022-06-19 00:00:00,CUST682,Luis Mack,Europe,Australia,TABLE247,Tablet,Electronics,18,805.13,14347.42,0.01,3164.86
ORD1606,2022-02-07 00:00:00,CUST520,Judith Kennedy,South America,Germany,TABLE898,Tablet,Electronics,8,861.52,6892.16,0,1043.49
ORD1980,2022-07-31 00:00:00,CUST652,Wesley Garcia,North America,USA,TABLE934,Tablet,Electronics,14,374.22,5081.91,0.03,879.14
ORD1213,2022-12-29 00:00:00,CUST502,Susan Romero,Europe,Brazil,JEANS641,Jeans,Clothing,4,251.49,824.89,0.18,230.38
ORD1787,2023-06-11 00:00:00,CUST632,Sara Williams,Asia,USA,MIRRO493,Mirror,Home Decor,3,427.81,1026.74,0.2,291.28
ORD1936,2023-07-24 00:00:00,CUST585,Eric Wilcox,Asia,Germany,FICTI798,Fiction,Books,9,707.07,5663.63,0.11,1317.19
ORD1692,2023-10-09 00:00:00,CUST508,Robert Acosta,Australia,Germany,MIRRO807,Mirror,Home Decor,20,512.46,7686.9,0.25,2125.5
ORD1530,2022-04-29 00:00:00,CUST657,Rose Scott,Asia,India,LAMP156,Lamp,Home Decor,6,101.19,564.64,0.07,169.13
ORD1095,2023-04-11 00:00:00,CUST584,Deanna Johnson,South America,China,LAPTO715,Laptop,Electronics,6,671.08,3180.92,0.21,807.34
ORD1248,2023-12-20 00:00:00,CUST537,John Thomas,South America,China,MIRRO289,Mirror,Home Decor,17,781.93,12761.1,0.04,3354.75
ORD1007,2022-09-27 00:00:00,CUST691,Kerry Johnson,Europe,Canada,PHONE232,Phone,Electronics,1,266.24,226.3,0.15,48.71
ORD1488,2023-03-11 00:00:00,CUST604,Jason Robinson,Europe,Canada,COMIC924,Comics,Books,10,454.45,4408.16,0.03,1244.33
ORD1508,2022-07-21 00:00:00,CUST640,Jamie Rios,South America,UK,LAMP433,Lamp,Home Decor,12,221.68,2048.32,0.23,301.19
ORD1915,2023-03-09 00:00:00,CUST679,Nathan Harrison,North America,China,TABLE425,Tablet,Electronics,14,97.39,1227.11,0.1,270.75
ORD1799,2022-11-24 00:00:00,CUST612,Donald Snyder,Australia,China,BIOGR657,Biography,Books,11,948.04,7612.76,0.27,1104.59
ORD1022,2022-03-05 00:00:00,CUST541,Carol Cook,Asia,UK,TABLE319,Tablet,Electronics,20,232.89,3819.4,0.18,466.04
ORD1439,2023-08-21 00:00:00,CUST628,Joseph Murphy,Australia,UK,T-SHI602,T-Shirt,Clothing,11,287.37,2275.97,0.28,663.29
ORD1375,2022-01-12 00:00:00,CUST515,Kristin Phillips,Australia,India,JACKE872,Jacket,Clothing,12,310.31,3463.06,0.07,626.18
ORD1029,2023-01-26 00:00:00,CUST558,Erin Nguyen,Australia,USA,LAMP292,Lamp,Home Decor,4,757,2725.2,0.1,761.54
ORD1708,2023-08-11 00:00:00,CUST565,Karen Wright,Australia,UK,MIRRO234,Mirror,Home Decor,18,353.48,5217.36,0.18,1524.79
ORD1947,2023-06-20 00:00:00,CUST652,Elizabeth Morales,Asia,Brazil,JACKE139,Jacket,Clothing,6,957.44,4595.71,0.2,1050.53
ORD1317,2022-02-14 00:00:00,CUST671,Terrance Cooper,Europe,Australia,LAPTO721,Laptop,Electronics,20,253.35,4661.64,0.08,861.92
ORD1788,2023-08-09 00:00:00,CUST641,Annette Marquez,North America,India,LAPTO426,Laptop,Electronics,12,341.65,2951.86,0.28,771.64
ORD1460,2022-09-24 00:00:00,CUST516,Elizabeth Perry,North America,India,T-SHI887,T-Shirt,Clothing,7,162.48,818.9,0.28,108.14
ORD1082,2023-08-21 00:00:00,CUST559,Brian Trevino,Europe,Germany,T-SHI656,T-Shirt,Clothing,1,50.85,39.15,0.23,5.81
ORD1244,2022-04-23 00:00:00,CUST602,Kristen Mason,Europe,China,TABLE331,Tablet,Electronics,20,859.66,15301.95,0.11,4081.58
ORD1577,2023-02-07 00:00:00,CUST622,Michael Delgado,Australia,China,LAMP469,Lamp,Home Decor,11,108.52,966.91,0.19,149.9
ORD1960,2023-08-25 00:00:00,CUST668,Angela Johnson,South America,USA,PHONE850,Phone,Electronics,14,895.95,9532.91,0.24,1160.1
ORD1988,2022-12-31 00:00:00,CUST524,Adrian Mann,South America,Brazil,T-SHI299,T-Shirt,Clothing,4,502.15,1908.17,0.05,302.03
ORD1179,2023-01-05 00:00:00,CUST609,Christina Carter,Australia,Australia,PHONE486,Phone,Electronics,17,803.55,11201.49,0.18,3351.46
ORD1441,2022-03-07 00:00:00,CUST668,Cheryl Steele,Australia,India,FICTI843,Fiction,Books,15,160.2,2330.91,0.03,348.02
ORD1230,2023-08-03 00:00:00,CUST689,Karla Patrick,North America,Germany,JACKE580,Jacket,Clothing,6,630.26,3630.3,0.04,496.93
ORD1256,2023-05-21 00:00:00,CUST613,Elizabeth Keller,Europe,Australia,LAPTO959,Laptop,Electronics,9,462.31,3994.36,0.04,632.21
ORD1481,2022-10-09 00:00:00,CUST645,Jessica Mccoy,Asia,Canada,BIOGR656,Biography,Books,16,705.54,9143.8,0.19,1901.35
ORD1024,2022-09-24 00:00:00,CUST579,David Cruz,North America,China,T-SHI451,T-Shirt,Clothing,18,418.25,5721.66,0.24,1527.47
ORD1764,2023-01-08 00:00:00,CUST662,Mr. Jeremy Kim MD,North America,India,LAMP175,Lamp,Home Decor,15,21.21,279.97,0.12,71.87
ORD1099,2023-12-19 00:00:00,CUST589,Nichole Garrison,North America,Australia,BIOGR856,Biography,Books,7,534.08,2616.99,0.3,311.69
ORD1235,2023-08-16 00:00:00,CUST592,James Benjamin,Europe,UK,NON-F230,Non-Fiction,Books,7,876.36,4968.96,0.19,829.82
ORD1484,2022-10-29 00:00:00,CUST512,Tammy Lopez,North America,China,FICTI107,Fiction,Books,18,899.57,13115.73,0.19,1941.32
ORD1655,2023-12-27 00:00:00,CUST529,Joyce Williams,Australia,USA,MIRRO527,Mirror,Home Decor,12,703.95,7856.08,0.07,1154.14
ORD1389,2022-07-18 00:00:00,CUST671,Daniel Russell,South America,UK,TABLE943,Tablet,Electronics,20,892.25,14989.8,0.16,1852.67
ORD1654,2023-05-09 00:00:00,CUST546,Charles Curtis,South America,UK,LAPTO982,Laptop,Electronics,6,369.79,1553.12,0.3,455.19
ORD1166,2022-09-30 00:00:00,CUST514,Theresa Patterson,South America,Germany,HEADP228,Headphones,Electronics,1,996.49,747.37,0.25,222.61
ORD1364,2023-12-17 00:00:00,CUST510,Peter Stephens,South America,China,MIRRO909,Mirror,Home Decor,3,123.27,284.75,0.23,44.23
ORD1677,2022-12-12 00:00:00,CUST525,Kelly Jackson,Australia,India,LAPTO177,Laptop,Electronics,15,218.14,2323.19,0.29,303.76
ORD1915,2022-07-19 00:00:00,CUST604,Jeremiah Dean,South America,Germany,TABLE198,Tablet,Electronics,8,779.97,5303.8,0.15,1006.4
ORD1071,2023-05-08 00:00:00,CUST569,Cesar Caldwell,Europe,Germany,MIRRO840,Mirror,Home Decor,10,160.81,1559.86,0.03,198.17
ORD1255,2023-01-05 00:00:00,CUST622,Brian Leach,Asia,Brazil,T-SHI229,T-Shirt,Clothing,4,211.89,813.66,0.04,236.81
ORD1557,2022-05-31 00:00:00,CUST573,Dawn Norris,Australia,UK,COMIC469,Comics,Books,4,828.97,2420.59,0.27,301.02
ORD1810,2022-08-30 00:00:00,CUST615,Jennifer Roberson,Australia,UK,FICTI908,Fiction,Books,14,519.27,6106.62,0.16,1630.24
ORD1095,2022-10-19 00:00:00,CUST512,Daniel Christensen,Europe,Canada,COMIC596,Comics,Books,20,442.41,7963.38,0.1,2245.24
ORD1817,2023-01-04 00:00:00,CUST617,Dr. Colin Ferrell,South America,UK,LAMP137,Lamp,Home Decor,19,77.66,1136.17,0.23,269.9
ORD1806,2023-03-10 00:00:00,CUST577,Andres Griffith,Australia,India,NON-F335,Non-Fiction,Books,20,596.35,9064.52,0.24,2429.58
ORD1607,2023-11-05 00:00:00,CUST575,Ashlee Curry,Asia,USA,COMIC729,Comics,Books,12,113.55,1035.58,0.24,218.99
ORD1387,2023-03-04 00:00:00,CUST633,Jill Erickson,North America,India,MIRRO415,Mirror,Home Decor,14,443.31,5647.77,0.09,786.91
